Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","226","Equatorial Guinea","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","18769","E","Estimated value"
"TCL","Crops and livestock products","226","Equatorial Guinea","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","32672","E","Estimated value"
"TCL","Crops and livestock products","226","Equatorial Guinea","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","273","E","Estimated value"
"TCL","Crops and livestock products","232","Eritrea","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","102462","E","Estimated value"
"TCL","Crops and livestock products","232","Eritrea","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","100191","E","Estimated value"
"TCL","Crops and livestock products","232","Eritrea","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","233","Estonia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","72454","E","Estimated value"
"TCL","Crops and livestock products","233","Estonia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","57263","E","Estimated value"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1070835","E","Estimated value"
"TCL","Crops and livestock products","233","Estonia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1121225","E","Estimated value"
"TCL","Crops and livestock products","748","Eswatini","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","240341","E","Estimated value"
"TCL","Crops and livestock products","748","Eswatini","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","284378","E","Estimated value"
"TCL","Crops and livestock products","748","Eswatini","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","564","E","Estimated value"
"TCL","Crops and livestock products","748","Eswatini","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","200","E","Estimated value"
"TCL","Crops and livestock products","231","Ethiopia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2082035","E","Estimated value"
"TCL","Crops and livestock products","231","Ethiopia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1665234","E","Estimated value"
"TCL","Crops and livestock products","231","Ethiopia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1814","E","Estimated value"
"TCL","Crops and livestock products","231","Ethiopia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1427","E","Estimated value"
"TCL","Crops and livestock products","234","Faroe Islands","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","12148","E","Estimated value"
"TCL","Crops and livestock products","234","Faroe Islands","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","14983","E","Estimated value"
"TCL","Crops and livestock products","242","Fiji","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","215637","E","Estimated value"
"TCL","Crops and livestock products","242","Fiji","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","210035","E","Estimated value"
"TCL","Crops and livestock products","242","Fiji","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","517","E","Estimated value"
"TCL","Crops and livestock products","242","Fiji","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","165","E","Estimated value"
"TCL","Crops and livestock products","246","Finland","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","87864","E","Estimated value"
"TCL","Crops and livestock products","246","Finland","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","59634","E","Estimated value"
"TCL","Crops and livestock products","246","Finland","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","572966","E","Estimated value"
"TCL","Crops and livestock products","246","Finland","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","736823","E","Estimated value"
"TCL","Crops and livestock products","250","France","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1742804","E","Estimated value"
"TCL","Crops and livestock products","250","France","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1682260","E","Estimated value"
"TCL","Crops and livestock products","250","France","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","31296380","E","Estimated value"
"TCL","Crops and livestock products","250","France","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","31589129","E","Estimated value"
"TCL","Crops and livestock products","258","French Polynesia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","12708","E","Estimated value"
"TCL","Crops and livestock products","258","French Polynesia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","9523","E","Estimated value"
"TCL","Crops and livestock products","266","Gabon","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","161633","E","Estimated value"
"TCL","Crops and livestock products","266","Gabon","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","171405","E","Estimated value"
"TCL","Crops and livestock products","266","Gabon","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","45","E","Estimated value"
"TCL","Crops and livestock products","266","Gabon","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","6","E","Estimated value"
"TCL","Crops and livestock products","270","Gambia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","150401","E","Estimated value"
"TCL","Crops and livestock products","270","Gambia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","267605","E","Estimated value"
"TCL","Crops and livestock products","270","Gambia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","271","E","Estimated value"
"TCL","Crops and livestock products","268","Georgia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","623070","E","Estimated value"
"TCL","Crops and livestock products","268","Georgia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","646713","E","Estimated value"
"TCL","Crops and livestock products","268","Georgia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","9752","E","Estimated value"
"TCL","Crops and livestock products","268","Georgia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1323","E","Estimated value"
"TCL","Crops and livestock products","276","Germany","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","10666532","E","Estimated value"
"TCL","Crops and livestock products","276","Germany","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","11777285","E","Estimated value"
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","7912730","E","Estimated value"
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","12550427","E","Estimated value"
"TCL","Crops and livestock products","288","Ghana","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1702637","E","Estimated value"
"TCL","Crops and livestock products","288","Ghana","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2130618","E","Estimated value"
"TCL","Crops and livestock products","288","Ghana","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","408","E","Estimated value"
"TCL","Crops and livestock products","288","Ghana","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","15331","E","Estimated value"
"TCL","Crops and livestock products","300","Greece","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2012091","E","Estimated value"
"TCL","Crops and livestock products","300","Greece","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1682210","E","Estimated value"
"TCL","Crops and livestock products","300","Greece","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","400507","E","Estimated value"
"TCL","Crops and livestock products","300","Greece","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","420303","E","Estimated value"
"TCL","Crops and livestock products","308","Grenada","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","17524","E","Estimated value"
"TCL","Crops and livestock products","308","Grenada","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","11104","E","Estimated value"
"TCL","Crops and livestock products","320","Guatemala","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2048676","E","Estimated value"
"TCL","Crops and livestock products","320","Guatemala","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2238929","E","Estimated value"
"TCL","Crops and livestock products","320","Guatemala","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","2124","E","Estimated value"
"TCL","Crops and livestock products","320","Guatemala","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1785","E","Estimated value"
"TCL","Crops and livestock products","324","Guinea","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","925659","E","Estimated value"
"TCL","Crops and livestock products","324","Guinea","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1015281","E","Estimated value"
"TCL","Crops and livestock products","324","Guinea","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","32","E","Estimated value"
"TCL","Crops and livestock products","324","Guinea","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","135","E","Estimated value"
"TCL","Crops and livestock products","624","Guinea-Bissau","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","118397","E","Estimated value"
"TCL","Crops and livestock products","624","Guinea-Bissau","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","156022","E","Estimated value"
"TCL","Crops and livestock products","624","Guinea-Bissau","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1","E","Estimated value"
"TCL","Crops and livestock products","328","Guyana","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","38746","E","Estimated value"
"TCL","Crops and livestock products","328","Guyana","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","63587","E","Estimated value"
"TCL","Crops and livestock products","328","Guyana","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","285259","E","Estimated value"
"TCL","Crops and livestock products","328","Guyana","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","579376","E","Estimated value"
"TCL","Crops and livestock products","332","Haiti","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","736092","E","Estimated value"
"TCL","Crops and livestock products","332","Haiti","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","812124","E","Estimated value"
"TCL","Crops and livestock products","332","Haiti","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","361","E","Estimated value"
"TCL","Crops and livestock products","332","Haiti","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1017","E","Estimated value"
"TCL","Crops and livestock products","340","Honduras","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1075015","E","Estimated value"
"TCL","Crops and livestock products","340","Honduras","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1107767","E","Estimated value"
"TCL","Crops and livestock products","340","Honduras","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","6209","E","Estimated value"
"TCL","Crops and livestock products","340","Honduras","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","8729","E","Estimated value"
"TCL","Crops and livestock products","348","Hungary","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","361371","E","Estimated value"
"TCL","Crops and livestock products","348","Hungary","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","394231","E","Estimated value"
"TCL","Crops and livestock products","348","Hungary","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","5811124","E","Estimated value"
"TCL","Crops and livestock products","348","Hungary","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","7950515","E","Estimated value"
"TCL","Crops and livestock products","352","Iceland","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","75138","E","Estimated value"
"TCL","Crops and livestock products","352","Iceland","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","74790","E","Estimated value"
"TCL","Crops and livestock products","352","Iceland","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","121","E","Estimated value"
"TCL","Crops and livestock products","352","Iceland","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","5","E","Estimated value"
"TCL","Crops and livestock products","356","India","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","603315","E","Estimated value"
"TCL","Crops and livestock products","356","India","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","337074","E","Estimated value"
"TCL","Crops and livestock products","356","India","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","10451185","E","Estimated value"
"TCL","Crops and livestock products","356","India","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","17296774","E","Estimated value"
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","12317468","E","Estimated value"
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","11602888","E","Estimated value"
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","3744","E","Estimated value"
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","64624","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","12249591","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","9328167","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","2971","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","9560","E","Estimated value"
"TCL","Crops and livestock products","368","Iraq","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","3013369","E","Estimated value"
"TCL","Crops and livestock products","368","Iraq","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2911627","E","Estimated value"
"TCL","Crops and livestock products","368","Iraq","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1040","E","Estimated value"
"TCL","Crops and livestock products","368","Iraq","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","946","E","Estimated value"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2006075","E","Estimated value"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1810467","E","Estimated value"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","172339","E","Estimated value"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","163291","E","Estimated value"
"TCL","Crops and livestock products","376","Israel","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","3940913","E","Estimated value"
"TCL","Crops and livestock products","376","Israel","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","3981148","E","Estimated value"
"TCL","Crops and livestock products","376","Israel","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","4095","E","Estimated value"
"TCL","Crops and livestock products","376","Israel","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1386","E","Estimated value"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","14736828","E","Estimated value"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","14836738","E","Estimated value"
"TCL","Crops and livestock products","380","Italy","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","784216","E","Estimated value"
"TCL","Crops and livestock products","380","Italy","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","903882","E","Estimated value"
"TCL","Crops and livestock products","388","Jamaica","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","574395","E","Estimated value"
"TCL","Crops and livestock products","388","Jamaica","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","511444","E","Estimated value"
"TCL","Crops and livestock products","388","Jamaica","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","256","E","Estimated value"
"TCL","Crops and livestock products","388","Jamaica","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","38","E","Estimated value"
"TCL","Crops and livestock products","392","Japan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","23722421","E","Estimated value"
"TCL","Crops and livestock products","392","Japan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","23527531","E","Estimated value"
"TCL","Crops and livestock products","392","Japan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","48163","E","Estimated value"
"TCL","Crops and livestock products","392","Japan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","40704","E","Estimated value"
"TCL","Crops and livestock products","400","Jordan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2693907","E","Estimated value"
"TCL","Crops and livestock products","400","Jordan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2382479","E","Estimated value"
"TCL","Crops and livestock products","400","Jordan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","9161","E","Estimated value"
"TCL","Crops and livestock products","400","Jordan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","17983","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","416600","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","729863","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","7223168","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","6370436","E","Estimated value"
"TCL","Crops and livestock products","404","Kenya","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2981729","E","Estimated value"
"TCL","Crops and livestock products","404","Kenya","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","3021879","E","Estimated value"
"TCL","Crops and livestock products","404","Kenya","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","96394","E","Estimated value"
"TCL","Crops and livestock products","404","Kenya","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","110884","E","Estimated value"
"TCL","Crops and livestock products","296","Kiribati","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","8321","E","Estimated value"
"TCL","Crops and livestock products","296","Kiribati","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","11899","E","Estimated value"
"TCL","Crops and livestock products","414","Kuwait","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1404776","E","Estimated value"
"TCL","Crops and livestock products","414","Kuwait","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1328967","E","Estimated value"
"TCL","Crops and livestock products","414","Kuwait","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","4","E","Estimated value"
"TCL","Crops and livestock products","414","Kuwait","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","459","E","Estimated value"
"TCL","Crops and livestock products","417","Kyrgyzstan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","216810","E","Estimated value"
"TCL","Crops and livestock products","417","Kyrgyzstan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","140803","E","Estimated value"
"TCL","Crops and livestock products","417","Kyrgyzstan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1163","E","Estimated value"
"TCL","Crops and livestock products","417","Kyrgyzstan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","5007","E","Estimated value"
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","96455","E","Estimated value"
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","136167","E","Estimated value"
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","219750","E","Estimated value"
"TCL","Crops and livestock products","418","Lao People's Democratic Republic","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","284331","E","Estimated value"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","757943","E","Estimated value"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1006926","E","Estimated value"
"TCL","Crops and livestock products","428","Latvia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","2960345","E","Estimated value"
"TCL","Crops and livestock products","428","Latvia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","3478780","E","Estimated value"
"TCL","Crops and livestock products","422","Lebanon","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1251187","E","Estimated value"
"TCL","Crops and livestock products","422","Lebanon","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1369166","E","Estimated value"
"TCL","Crops and livestock products","422","Lebanon","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","18240","E","Estimated value"
"TCL","Crops and livestock products","422","Lebanon","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","44485","E","Estimated value"
"TCL","Crops and livestock products","426","Lesotho","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","87337","E","Estimated value"
"TCL","Crops and livestock products","426","Lesotho","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","137656","E","Estimated value"
"TCL","Crops and livestock products","426","Lesotho","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","527","E","Estimated value"
"TCL","Crops and livestock products","426","Lesotho","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","389","E","Estimated value"
"TCL","Crops and livestock products","430","Liberia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","323013","E","Estimated value"
"TCL","Crops and livestock products","430","Liberia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","411763","E","Estimated value"
"TCL","Crops and livestock products","430","Liberia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","267","E","Estimated value"
"TCL","Crops and livestock products","434","Libya","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","1485660","E","Estimated value"
"TCL","Crops and livestock products","434","Libya","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2818056","E","Estimated value"
"TCL","Crops and livestock products","434","Libya","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","3687","E","Estimated value"
"TCL","Crops and livestock products","434","Libya","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","636510","E","Estimated value"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","537239","E","Estimated value"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","3828766","E","Estimated value"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","4937624","E","Estimated value"
"TCL","Crops and livestock products","442","Luxembourg","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","158322","E","Estimated value"
"TCL","Crops and livestock products","442","Luxembourg","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","163955","E","Estimated value"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","73215","E","Estimated value"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","68146","E","Estimated value"
"TCL","Crops and livestock products","450","Madagascar","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","476184","E","Estimated value"
"TCL","Crops and livestock products","450","Madagascar","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","565215","E","Estimated value"
"TCL","Crops and livestock products","450","Madagascar","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","168","E","Estimated value"
"TCL","Crops and livestock products","450","Madagascar","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","162","E","Estimated value"
"TCL","Crops and livestock products","454","Malawi","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","126971","E","Estimated value"
"TCL","Crops and livestock products","454","Malawi","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","135753","E","Estimated value"
"TCL","Crops and livestock products","454","Malawi","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","2286","E","Estimated value"
"TCL","Crops and livestock products","454","Malawi","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","984","E","Estimated value"
"TCL","Crops and livestock products","458","Malaysia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","6149949","E","Estimated value"
"TCL","Crops and livestock products","458","Malaysia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","6506039","E","Estimated value"
"TCL","Crops and livestock products","458","Malaysia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","32140","E","Estimated value"
"TCL","Crops and livestock products","458","Malaysia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","72405","E","Estimated value"
"TCL","Crops and livestock products","462","Maldives","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","32583","E","Estimated value"
"TCL","Crops and livestock products","462","Maldives","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","37265","E","Estimated value"
"TCL","Crops and livestock products","462","Maldives","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","","E","Estimated value"
"TCL","Crops and livestock products","462","Maldives","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","626","E","Estimated value"
"TCL","Crops and livestock products","466","Mali","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","535788","E","Estimated value"
"TCL","Crops and livestock products","466","Mali","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","418647","E","Estimated value"
"TCL","Crops and livestock products","466","Mali","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","748","E","Estimated value"
"TCL","Crops and livestock products","466","Mali","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","13304","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","79144","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","88301","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","360","E","Estimated value"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2","E","Estimated value"
"TCL","Crops and livestock products","478","Mauritania","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","759690","E","Estimated value"
"TCL","Crops and livestock products","478","Mauritania","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","747083","E","Estimated value"
"TCL","Crops and livestock products","478","Mauritania","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","","E","Estimated value"
"TCL","Crops and livestock products","480","Mauritius","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","324800","E","Estimated value"
"TCL","Crops and livestock products","480","Mauritius","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","272765","E","Estimated value"
"TCL","Crops and livestock products","480","Mauritius","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","87","E","Estimated value"
"TCL","Crops and livestock products","480","Mauritius","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","25","E","Estimated value"
"TCL","Crops and livestock products","484","Mexico","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","23264031","E","Estimated value"
"TCL","Crops and livestock products","484","Mexico","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","20967156","E","Estimated value"
"TCL","Crops and livestock products","484","Mexico","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1486022","E","Estimated value"
"TCL","Crops and livestock products","484","Mexico","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","575584","E","Estimated value"
"TCL","Crops and livestock products","496","Mongolia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","76753","E","Estimated value"
"TCL","Crops and livestock products","496","Mongolia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","278065","E","Estimated value"
"TCL","Crops and livestock products","496","Mongolia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","3230","E","Estimated value"
"TCL","Crops and livestock products","496","Mongolia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1241","E","Estimated value"
